Season,DayNum,WName,WTeamID,WScore,LName,LTeamID,LScore,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2022,137,Arizona,1112,87,Wright St,1460,70,0,33,60,11,20,10,12,9,33,21,19,4,9,17,24,69,9,25,13,19,4,18,13,6,10,3,14
2022,137,Auburn,1120,80,Jacksonville St,1240,61,0,28,63,9,24,15,22,17,29,23,10,2,10,17,19,61,8,25,15,18,10,21,9,8,7,1,21
2022,137,Duke,1181,78,CS Fullerton,1168,61,0,30,58,9,22,9,9,9,27,21,13,6,10,11,24,64,5,17,8,8,12,16,10,8,8,1,10
2022,137,Houston,1222,82,UAB,1412,68,0,32,60,10,21,8,15,10,22,19,7,6,3,12,26,56,5,19,11,14,7,23,12,12,6,1,14
2022,137,Illinois,1228,54,Chattanooga,1151,53,0,19,49,3,17,13,22,9,29,13,14,5,4,16,21,65,4,15,7,14,15,24,6,10,8,0,21
2022,137,Iowa St,1235,59,LSU,1261,54,0,20,56,12,37,7,10,7,20,14,10,15,4,19,17,46,4,19,16,23,8,22,11,19,7,1,13
2022,137,Miami FL,1274,68,USC,1425,66,0,24,56,1,14,19,25,3,22,13,3,12,4,14,24,50,9,20,9,15,6,29,17,18,1,3,16
2022,137,Michigan St,1277,74,Davidson,1172,73,0,28,59,7,26,11,15,9,24,13,7,4,4,14,28,59,10,25,7,12,6,23,14,7,3,3,18
2022,137,Notre Dame,1323,78,Alabama,1104,64,0,29,54,10,16,10,11,4,23,13,18,10,1,13,26,64,8,24,4,7,10,18,16,14,9,4,14
2022,137,Ohio St,1326,54,Loyola-Chicago,1260,41,0,18,43,1,15,17,21,6,32,6,17,7,5,16,15,56,8,28,3,10,8,18,12,13,9,2,19
2022,137,Purdue,1345,78,Yale,1463,56,0,22,51,7,22,27,33,11,29,15,11,10,3,13,23,63,4,17,6,11,7,21,14,12,6,3,21
2022,137,TCU,1395,69,Seton Hall,1371,42,0,27,53,4,10,11,14,6,29,15,13,7,3,15,15,52,6,21,6,11,4,17,9,14,8,4,17
2022,137,Texas,1400,81,Virginia Tech,1439,73,0,27,57,10,19,17,22,8,17,17,7,9,3,22,23,47,4,12,23,26,4,21,11,13,4,2,19
2022,137,Texas Tech,1403,97,Montana St,1286,62,0,36,54,12,20,13,19,6,24,23,12,6,5,18,21,55,8,24,12,15,7,13,14,15,5,1,22
2022,137,Villanova,1437,80,Delaware,1174,60,0,28,55,13,28,11,12,9,22,16,10,5,2,14,22,50,3,20,13,16,5,16,9,10,8,2,15
2022,137,Wisconsin,1458,67,Colgate,1159,60,0,26,62,6,17,9,12,11,24,15,5,5,3,10,22,57,10,22,6,7,9,24,14,10,2,1,13
2022,138,Arkansas,1116,53,New Mexico St,1308,48,0,14,51,3,16,22,25,3,30,10,11,12,1,14,18,53,6,26,6,10,4,32,8,17,4,4,15
2022,138,Gonzaga,1211,82,Memphis,1272,78,0,30,58,9,27,13,24,10,27,18,5,2,4,15,30,70,4,19,14,20,12,25,12,5,2,2,23
2022,138,Kansas,1242,79,Creighton,1166,72,0,27,66,6,16,19,20,13,33,14,7,5,7,21,21,59,12,28,18,21,6,22,18,8,6,3,16
2022,138,Michigan,1276,76,Tennessee,1397,68,0,27,54,6,16,16,20,6,27,15,14,4,6,12,28,67,2,18,10,12,10,21,15,6,7,4,18
2022,138,North Carolina,1314,93,Baylor,1124,86,1,28,57,11,25,26,37,7,34,22,18,7,5,26,28,81,9,37,21,27,15,21,11,11,10,5,27
2022,138,Providence,1344,79,Richmond,1350,51,0,28,54,12,22,11,14,5,30,18,6,4,3,15,21,53,1,22,8,21,5,19,9,6,2,4,13
2022,138,St Peter's,1389,70,Murray St,1293,60,0,22,53,3,13,23,31,10,25,14,9,5,7,22,18,52,8,24,16,25,11,16,13,11,8,7,24
2022,138,UCLA,1417,72,St Mary's CA,1388,56,0,26,46,4,9,16,19,4,20,14,5,3,0,12,20,49,7,21,9,12,8,16,12,8,3,1,16
2022,139,Arizona,1112,85,TCU,1395,80,1,31,68,5,27,18,25,14,28,16,16,10,4,21,26,74,6,26,22,30,18,25,13,14,11,3,22
2022,139,Duke,1181,85,Michigan St,1277,76,0,32,56,5,13,16,21,7,21,14,10,5,6,12,27,65,11,22,11,12,12,19,15,7,3,5,19
2022,139,Houston,1222,68,Illinois,1228,53,0,25,59,6,22,12,17,15,23,10,8,8,6,16,17,50,6,25,13,16,6,21,11,15,6,2,15
2022,139,Iowa St,1235,54,Wisconsin,1458,49,0,20,58,3,14,11,16,7,25,12,13,9,3,25,14,47,2,22,19,25,6,27,7,16,6,7,18
2022,139,Miami FL,1274,79,Auburn,1120,61,0,32,66,3,15,12,15,4,30,19,4,10,6,11,21,69,5,26,14,19,14,29,11,13,1,8,19
2022,139,Purdue,1345,81,Texas,1400,71,0,21,43,6,17,33,46,8,31,10,12,3,4,16,27,68,10,28,7,12,11,16,16,7,5,3,29
2022,139,Texas Tech,1403,59,Notre Dame,1323,53,0,21,59,4,15,13,17,10,27,10,8,8,4,16,17,52,9,28,10,15,7,27,8,11,3,2,13
2022,139,Villanova,1437,71,Ohio St,1326,61,0,23,52,8,23,17,20,9,17,9,9,7,1,14,24,57,7,22,6,11,13,20,11,12,4,3,18
2022,143,Arkansas,1116,74,Gonzaga,1211,68,0,29,72,7,25,9,14,7,30,13,8,6,6,20,24,64,5,21,15,20,9,33,9,14,5,3,17
2022,143,Duke,1181,78,Texas Tech,1403,73,0,28,54,7,19,15,17,4,24,12,9,4,6,12,31,66,6,19,5,9,9,20,12,8,4,3,14
2022,143,Houston,1222,72,Arizona,1112,60,0,23,50,9,20,17,25,10,23,12,11,5,6,19,18,54,7,22,17,23,13,18,12,14,7,3,21
2022,143,Villanova,1437,63,Michigan,1276,55,0,22,59,9,30,10,12,8,28,10,6,5,4,12,21,61,6,18,7,14,11,27,11,7,3,6,11
2022,144,Kansas,1242,66,Providence,1344,61,0,22,56,2,14,20,28,7,29,7,10,3,11,15,23,68,4,23,11,16,9,23,10,7,4,4,21
2022,144,Miami FL,1274,70,Iowa St,1235,56,0,26,56,9,26,9,14,6,24,21,13,11,7,12,25,68,4,22,2,4,14,23,16,16,6,4,18
2022,144,North Carolina,1314,73,UCLA,1417,66,0,27,66,10,31,9,12,13,26,11,8,2,1,9,28,62,5,14,5,8,5,22,11,6,7,4,11
2022,144,St Peter's,1389,67,Purdue,1345,64,0,21,54,6,21,19,21,6,14,9,8,9,4,19,23,54,5,21,13,15,10,26,11,14,2,2,18
2022,145,Duke,1181,78,Arkansas,1116,69,0,29,53,4,10,16,18,6,21,8,14,7,5,15,26,62,6,20,11,11,8,17,12,11,6,5,15
2022,145,Villanova,1437,50,Houston,1222,44,0,15,52,5,21,15,15,10,25,6,9,3,2,12,17,57,1,20,9,14,13,22,7,9,6,4,14
2022,146,Kansas,1242,76,Miami FL,1274,50,0,29,58,5,14,13,26,6,33,18,10,7,3,16,19,55,3,21,9,13,5,21,7,14,7,4,20
2022,146,North Carolina,1314,69,St Peter's,1389,49,0,25,61,6,22,13,21,12,33,15,6,6,5,12,18,60,4,16,9,10,4,25,11,7,4,7,18
2022,152,Kansas,1242,81,Villanova,1437,65,0,29,54,13,24,10,13,10,25,18,7,4,4,8,22,57,13,31,8,10,12,17,12,9,3,0,11
2022,152,North Carolina,1314,81,Duke,1181,77,0,27,64,10,26,17,24,15,33,7,10,2,5,19,30,72,5,22,12,20,13,25,12,4,7,4,18
2022,154,Kansas,1242,72,North Carolina,1314,69,0,29,66,6,17,8,14,7,27,11,9,6,5,16,23,73,5,23,18,22,20,29,9,13,2,6,13
2023,134,Pittsburgh,1338,60,Mississippi St,1280,59,0,21,54,9,19,9,15,5,20,10,6,7,4,12,24,63,6,23,5,7,14,28,14,14,1,4,18
2023,134,TAM C. Christi,1394,75,SE Missouri St,1369,71,0,22,57,4,18,27,35,14,30,10,14,3,1,18,27,57,8,26,9,20,6,22,17,12,11,2,31
2023,135,Arizona St,1113,98,Nevada,1305,73,0,35,55,11,21,17,24,4,22,21,5,5,4,17,25,52,11,21,12,14,5,18,19,11,3,0,18
2023,135,F Dickinson,1192,84,TX Southern,1411,61,0,23,46,11,27,27,31,5,25,13,14,8,2,15,26,62,1,17,8,9,8,19,16,14,8,0,24
2023,136,Alabama,1104,96,TAM C. Christi,1394,75,0,33,70,15,33,15,23,14,32,21,8,4,8,18,26,75,7,20,16,18,11,23,8,6,4,3,18
2023,136,Arkansas,1116,73,Illinois,1228,63,0,24,63,3,11,22,29,10,29,4,11,12,4,19,20,52,6,22,17,26,2,27,10,16,10,5,19
2023,136,Auburn,1120,83,Iowa,1234,75,0,29,63,8,22,17,22,7,28,14,7,6,5,18,28,68,7,27,12,17,12,25,11,8,4,2,18
2023,136,Duke,1181,74,Oral Roberts,1331,51,0,31,64,6,16,6,9,12,30,13,8,7,6,15,19,63,8,32,5,8,8,20,10,9,3,5,8
2023,136,Furman,1202,68,Virginia,1438,67,0,22,56,10,28,14,19,5,22,11,9,4,3,17,24,54,2,12,17,22,8,27,13,8,4,7,13
2023,136,Houston,1222,63,N Kentucky,1297,52,0,25,51,4,16,9,10,9,28,13,14,3,4,14,19,69,5,33,9,10,17,14,7,7,9,1,12
2023,136,Kansas,1242,96,Howard,1224,68,0,38,73,9,22,11,13,14,23,22,12,13,7,11,26,67,10,32,6,10,10,21,18,18,8,1,14
2023,136,Maryland,1268,67,West Virginia,1452,65,0,23,45,6,18,15,22,8,17,12,13,7,5,19,22,56,8,19,13,16,9,17,7,10,6,2,24
2023,136,Missouri,1281,76,Utah St,1429,65,0,27,53,10,25,12,18,2,23,15,9,9,1,15,28,59,4,24,5,8,8,23,12,14,5,2,11
2023,136,Northwestern,1321,75,Boise St,1129,67,0,26,53,8,21,15,18,8,22,9,7,7,0,16,26,65,6,23,9,14,18,20,15,9,2,0,17
2023,136,Penn St,1336,76,Texas A&M,1401,59,0,27,56,13,22,9,11,7,20,14,5,5,1,11,20,59,10,34,9,12,15,17,9,10,3,2,15
2023,136,Princeton,1343,59,Arizona,1112,55,0,26,64,4,25,3,5,7,28,9,11,8,6,15,24,57,3,16,4,7,6,29,10,13,5,1,14
2023,136,San Diego St,1361,63,Col Charleston,1158,57,0,24,56,4,16,11,18,6,31,13,14,4,7,18,18,56,5,24,16,19,8,23,9,10,9,2,18
2023,136,Tennessee,1397,58,Louisiana,1418,55,0,21,46,4,16,12,21,5,22,16,16,9,4,14,22,55,6,18,5,9,6,17,12,14,8,0,19
2023,136,Texas,1400,81,Colgate,1159,61,0,31,58,13,23,6,8,11,23,20,13,7,5,12,25,58,3,15,8,9,9,14,6,10,11,3,11
2023,136,UCLA,1417,86,UNC Asheville,1421,53,0,34,63,5,16,13,17,11,22,24,7,11,4,11,19,51,6,20,9,13,5,14,9,16,5,4,15
2023,137,Baylor,1124,74,UC Santa Barbara,1364,56,0,28,51,8,22,10,16,7,19,14,9,5,1,13,23,49,4,16,6,9,3,19,12,12,3,1,15
2023,137,Connecticut,1163,87,Iona,1233,63,0,32,66,11,25,12,14,14,29,24,8,4,5,15,22,57,7,16,12,16,5,20,9,6,7,3,13
2023,137,Creighton,1166,72,NC State,1301,63,0,26,56,3,20,17,19,2,30,15,8,3,6,14,24,64,3,14,12,15,8,26,3,6,4,1,18
2023,137,F Dickinson,1192,63,Purdue,1345,58,0,24,62,7,23,8,10,9,19,11,8,11,3,19,19,53,5,26,15,19,11,25,15,16,3,6,13
2023,137,FL Atlantic,1194,66,Memphis,1272,65,0,25,65,8,28,8,11,16,20,12,8,2,2,13,25,58,6,22,9,12,11,22,11,8,6,3,12
2023,137,Gonzaga,1211,82,Grand Canyon,1213,70,0,30,56,7,15,15,19,10,28,13,12,6,8,15,28,65,9,24,5,7,4,18,11,6,5,0,16
2023,137,Indiana,1231,71,Kent,1245,60,0,29,62,5,14,8,11,10,29,14,7,4,7,13,22,69,7,21,9,12,16,20,11,9,6,4,12
2023,137,Kansas St,1243,77,Montana St,1286,65,0,32,55,4,15,9,12,6,19,21,14,9,3,16,25,54,6,21,9,17,5,15,14,15,8,3,13
2023,137,Kentucky,1246,61,Providence,1344,53,0,23,63,5,16,10,13,16,30,10,10,6,4,12,21,58,5,24,6,11,7,20,12,9,5,1,16
2023,137,Marquette,1266,78,Vermont,1436,61,0,29,56,10,20,10,15,5,24,15,5,7,1,11,23,53,8,25,7,10,4,20,15,10,3,1,14
2023,137,Miami FL,1274,63,Drake,1179,56,0,17,56,6,18,23,29,6,31,6,8,7,1,11,22,55,7,24,5,8,2,31,15,10,4,3,19
2023,137,Michigan St,1277,72,USC,1425,62,0,26,54,5,14,15,25,8,26,11,7,7,3,10,24,58,7,20,7,8,8,27,15,11,2,2,18
2023,137,Pittsburgh,1338,59,Iowa St,1235,41,0,14,41,6,19,25,29,5,31,10,14,6,4,19,14,60,2,21,11,19,13,20,7,8,8,3,22
2023,137,St Mary's CA,1388,63,VCU,1433,51,0,20,49,3,17,20,27,9,24,13,8,8,6,19,18,49,5,14,10,16,7,17,7,14,7,5,20
2023,137,TCU,1395,72,Arizona St,1113,70,0,22,62,8,23,20,27,12,22,14,5,6,4,20,25,52,8,17,12,18,4,26,10,11,3,7,21
2023,137,Xavier,1462,72,Kennesaw,1244,67,0,24,52,2,12,22,30,3,31,16,10,6,4,17,27,64,5,19,8,13,8,25,12,11,5,1,21
2023,138,Alabama,1104,73,Maryland,1268,51,0,23,58,6,21,21,28,13,26,7,10,9,4,18,19,54,1,8,12,21,9,19,6,12,7,5,18
2023,138,Arkansas,1116,72,Kansas,1242,71,0,24,58,3,15,21,26,14,20,8,9,5,3,25,24,50,5,13,18,25,6,21,9,9,5,4,23
2023,138,Houston,1222,81,Auburn,1120,64,0,25,60,7,22,24,29,10,25,11,6,4,12,25,20,53,5,16,19,36,7,18,11,8,1,3,22
2023,138,Princeton,1343,78,Missouri,1281,63,0,27,62,12,33,12,15,15,27,16,9,2,4,9,25,61,6,22,7,7,8,21,10,7,7,4,18
2023,138,San Diego St,1361,75,Furman,1202,52,0,29,58,6,20,11,14,8,29,17,10,5,6,18,16,50,6,26,14,18,4,13,7,9,3,3,17
2023,138,Tennessee,1397,65,Duke,1181,52,0,23,57,9,21,10,13,10,20,15,8,8,5,11,21,49,6,22,4,7,3,22,10,14,3,4,17
2023,138,Texas,1400,71,Penn St,1336,66,0,31,61,1,13,8,11,8,29,10,5,4,2,13,25,60,8,28,8,11,9,21,6,9,3,1,12
2023,138,UCLA,1417,68,Northwestern,1321,63,0,22,44,6,15,18,21,3,23,17,8,4,3,14,22,59,6,22,13,15,12,16,11,8,5,0,16
2023,139,Connecticut,1163,70,St Mary's CA,1388,55,0,27,50,10,22,6,7,3,27,15,13,2,5,16,19,49,4,14,13,19,3,19,9,8,6,1,13
2023,139,Creighton,1166,85,Baylor,1124,76,0,26,55,11,24,22,22,10,23,14,13,4,2,16,29,63,5,22,13,19,8,17,5,10,5,5,21
2023,139,FL Atlantic,1194,78,F Dickinson,1192,70,0,29,71,9,31,11,18,13,30,18,7,8,5,12,27,71,9,31,7,10,12,29,12,11,3,3,15
2023,139,Gonzaga,1211,84,TCU,1395,81,0,30,67,8,25,16,25,11,29,14,10,6,5,17,30,67,9,25,12,20,9,24,16,9,3,6,24
2023,139,Kansas St,1243,75,Kentucky,1246,69,0,26,54,5,21,18,22,4,19,14,8,11,4,17,26,63,4,20,13,17,17,25,12,16,6,1,17
2023,139,Miami FL,1274,85,Indiana,1231,69,0,34,70,9,23,8,13,19,26,14,12,7,3,13,26,63,8,25,9,14,11,18,10,12,9,7,14
2023,139,Michigan St,1277,69,Marquette,1266,60,0,24,54,2,16,19,23,10,26,8,10,9,3,19,20,52,11,27,9,14,7,22,11,16,3,0,18
2023,139,Xavier,1462,84,Pittsburgh,1338,73,0,30,63,8,24,16,26,4,32,22,8,6,4,21,27,70,6,20,13,20,10,29,11,8,2,5,18
2023,143,Connecticut,1163,88,Arkansas,1116,65,0,31,54,9,20,17,21,8,31,22,15,7,3,19,20,63,5,16,20,27,12,13,7,10,8,2,19
2023,143,FL Atlantic,1194,62,Tennessee,1397,55,0,21,50,8,27,12,16,11,27,12,12,1,2,14,21,63,6,23,7,12,15,18,12,6,7,1,18
2023,143,Gonzaga,1211,79,UCLA,1417,76,0,32,64,6,16,9,17,16,32,14,14,2,3,15,28,67,7,18,13,16,5,19,14,5,8,4,15
2023,143,Kansas St,1243,98,Michigan St,1277,93,1,38,68,11,24,11,16,6,21,26,5,10,3,24,31,63,13,25,18,22,9,20,18,13,2,6,16
2023,144,Creighton,1166,86,Princeton,1343,75,0,32,55,9,24,13,16,5,31,18,12,2,4,11,30,65,9,21,6,10,4,20,13,5,3,0,17
2023,144,Miami FL,1274,89,Houston,1222,75,0,31,60,11,25,16,19,6,28,16,5,4,4,16,24,64,9,31,18,20,9,24,16,8,3,4,16
2023,144,San Diego St,1361,71,Alabama,1104,64,0,26,69,6,17,13,22,13,29,10,11,9,8,18,23,71,3,27,15,20,18,32,10,14,5,5,22
2023,144,Texas,1400,83,Xavier,1462,71,0,32,61,7,12,12,19,5,25,16,9,8,3,16,28,64,7,17,8,12,9,24,12,12,2,4,15
2023,145,Connecticut,1163,82,Gonzaga,1211,54,0,30,72,11,31,11,14,13,32,21,7,3,5,18,20,60,2,20,12,22,6,30,13,9,2,1,12
2023,145,FL Atlantic,1194,79,Kansas St,1243,76,0,26,54,9,23,18,22,12,29,17,22,4,5,18,27,58,10,22,12,18,3,13,14,12,13,1,21
2023,146,Miami FL,1274,88,Texas,1400,81,0,29,49,2,8,28,32,4,19,11,12,9,1,14,30,60,10,25,11,15,9,14,20,13,6,1,23
2023,146,San Diego St,1361,57,Creighton,1166,56,0,25,66,3,13,4,6,12,23,6,7,1,3,11,22,55,2,17,10,11,8,24,9,9,3,2,11
2023,152,Connecticut,1163,72,Miami FL,1274,59,0,28,57,9,26,7,13,13,27,19,14,5,5,11,20,62,7,20,12,12,12,17,10,9,8,1,12
2023,152,San Diego St,1361,72,FL Atlantic,1194,71,0,25,57,9,18,13,22,12,23,8,8,3,2,17,23,52,9,22,16,21,7,24,6,9,6,2,17
2023,154,Connecticut,1163,76,San Diego St,1361,59,0,23,53,6,17,24,27,10,30,13,13,8,6,15,19,59,6,23,15,20,12,21,7,12,7,2,20
2024,134,Colorado St,1161,67,Virginia,1438,42,0,26,47,5,14,10,14,6,37,13,11,1,1,15,14,56,3,17,11,17,5,16,6,3,4,1,15
2024,134,Wagner,1447,71,Howard,1224,68,0,29,55,8,17,5,9,3,24,16,8,5,5,16,22,57,7,24,17,21,6,21,13,7,5,1,12
2024,135,Colorado,1160,60,Boise St,1129,53,0,21,48,4,15,14,15,5,24,12,10,5,3,13,23,67,2,18,5,6,15,21,4,9,5,1,17
2024,135,Grambling,1212,88,Montana St,1286,81,0,33,66,4,10,18,23,10,26,11,11,6,4,14,30,58,13,30,8,15,5,22,18,10,9,3,18
2024,136,Arizona,1112,85,Long Beach St,1253,65,0,30,72,13,35,12,17,11,33,19,9,10,8,17,24,72,3,17,14,22,13,31,11,12,6,3,14
2024,136,Creighton,1166,77,Akron,1103,60,0,26,46,10,17,15,20,4,32,11,14,0,4,12,25,66,6,28,4,6,9,17,8,4,5,1,20
2024,136,Dayton,1173,63,Nevada,1305,60,0,21,46,8,19,13,15,3,25,16,12,7,2,14,25,58,7,22,3,6,7,20,13,12,8,2,14
2024,136,Duquesne,1182,71,BYU,1140,67,0,26,56,7,18,12,16,5,22,13,9,7,7,17,22,57,8,24,15,17,8,24,16,11,6,2,18
2024,136,Gonzaga,1211,86,McNeese St,1270,65,0,31,60,10,21,14,18,9,29,22,13,4,2,16,23,69,5,22,14,19,13,18,10,6,7,2,16
2024,136,Illinois,1228,85,Morehead St,1287,69,0,32,59,12,26,9,12,9,27,24,9,5,7,9,26,65,11,30,6,8,6,19,14,6,7,0,13
2024,136,Iowa St,1235,82,S Dakota St,1355,65,0,33,57,11,23,5,8,5,22,23,9,11,4,15,23,53,10,24,9,11,6,18,15,15,4,2,13
2024,136,Kansas,1242,93,Samford,1359,89,0,35,58,6,18,17,27,7,34,25,17,5,7,21,30,73,16,37,13,23,9,21,23,7,7,1,20
2024,136,Michigan St,1277,69,Mississippi St,1280,51,0,27,54,10,23,5,6,11,23,14,13,7,3,15,20,54,6,27,5,10,10,14,13,14,9,2,11
2024,136,NC State,1301,80,Texas Tech,1403,67,0,27,53,5,13,21,26,7,23,15,10,8,5,14,24,62,7,31,12,14,9,21,15,9,3,2,20
2024,136,North Carolina,1314,90,Wagner,1447,62,0,33,60,9,18,15,19,12,29,14,9,4,3,13,23,58,7,18,9,15,7,13,8,7,5,2,13
2024,136,Oakland,1324,80,Kentucky,1246,76,0,26,63,15,31,13,23,13,26,16,6,5,1,18,26,61,9,28,15,20,10,28,17,11,2,6,18
2024,136,Oregon,1332,87,South Carolina,1376,73,0,28,47,7,16,24,30,4,26,16,9,8,6,15,25,56,11,24,12,19,6,18,17,10,3,3,22
2024,136,Tennessee,1397,83,St Peter's,1389,49,0,27,53,11,24,18,25,9,30,19,15,4,5,17,16,55,4,24,13,19,7,11,3,6,4,1,22
2024,136,Texas,1400,56,Colorado St,1161,44,0,22,55,1,14,11,17,7,29,3,10,9,2,12,17,58,6,24,4,6,13,29,8,18,3,3,18
2024,136,Washington St,1450,66,Drake,1179,61,0,21,55,7,14,17,22,11,26,12,11,5,4,13,25,59,5,15,6,14,6,23,18,8,7,3,21
2024,137,Alabama,1104,109,Col Charleston,1158,96,0,36,60,13,23,24,37,4,24,17,10,5,2,22,32,78,10,33,22,29,14,23,16,10,8,3,22
2024,137,Baylor,1124,92,Colgate,1159,67,0,33,57,16,30,10,14,10,22,17,12,6,2,15,26,57,5,18,10,14,8,14,11,8,10,3,12
2024,137,Clemson,1155,77,New Mexico,1307,56,0,28,63,7,21,14,19,8,30,16,9,7,4,20,19,64,3,23,15,23,15,24,6,13,4,2,16
2024,137,Colorado,1160,102,Florida,1196,100,0,34,54,6,10,28,33,5,24,27,10,6,1,19,35,68,11,25,19,22,10,17,22,8,8,5,22
2024,137,Connecticut,1163,91,Stetson,1391,52,0,37,70,9,24,8,10,14,28,22,8,6,2,19,17,55,3,20,15,20,8,19,6,14,6,4,12
2024,137,Duke,1181,64,Vermont,1436,47,0,19,45,6,18,20,29,7,29,11,9,9,5,13,20,52,5,20,2,6,5,18,12,11,8,3,19
2024,137,Grand Canyon,1213,75,St Mary's CA,1388,66,0,21,49,5,18,28,36,6,24,10,11,8,9,13,26,67,7,25,7,12,11,24,16,11,7,1,21
2024,137,Houston,1222,86,Longwood,1255,46,0,31,53,11,23,13,22,10,18,16,8,12,5,13,14,41,3,13,15,16,4,10,9,18,4,1,16
2024,137,James Madison,1241,72,Wisconsin,1458,61,0,23,56,5,17,21,30,8,27,12,11,14,4,20,19,51,8,21,15,23,7,26,13,19,6,3,19
2024,137,Marquette,1266,87,WKU,1443,69,0,33,69,13,36,8,15,10,25,23,10,9,11,9,28,69,8,24,5,6,12,30,17,18,5,4,15
2024,137,Northwestern,1321,77,FL Atlantic,1194,65,0,29,69,8,23,11,15,13,26,20,12,12,1,13,22,57,5,27,16,21,6,27,10,21,9,5,17
2024,137,Purdue,1345,78,Grambling,1212,50,0,28,59,9,24,13,22,17,29,23,10,4,5,6,20,55,3,12,7,10,3,17,11,5,8,6,19
2024,137,San Diego St,1361,69,UAB,1412,65,0,24,55,5,18,16,20,13,18,10,12,11,5,20,20,53,7,20,18,24,8,14,10,14,7,2,18
2024,137,Texas A&M,1401,98,Nebraska,1304,83,0,35,71,13,23,15,20,13,23,16,8,3,6,21,27,59,7,22,22,24,5,19,15,10,5,2,17
2024,137,Utah St,1429,88,TCU,1395,72,0,33,60,8,19,14,15,4,22,22,9,10,9,13,24,67,7,22,17,22,18,17,13,13,6,4,13
2024,137,Yale,1463,78,Auburn,1120,76,0,24,52,9,20,21,31,5,15,10,9,10,2,19,27,53,7,20,15,22,9,25,11,14,6,3,25
2024,138,Arizona,1112,78,Dayton,1173,68,0,28,53,8,18,14,20,5,26,17,14,9,6,18,24,59,7,24,13,15,4,19,9,14,8,3,17
2024,138,Creighton,1166,86,Oregon,1332,73,0,29,75,15,39,13,14,13,30,16,9,6,5,12,31,77,7,21,4,5,13,29,13,9,4,4,14
2024,138,Gonzaga,1211,89,Kansas,1242,68,0,35,58,8,15,11,15,8,29,19,9,2,5,12,27,70,9,22,5,9,13,17,20,8,5,2,14
2024,138,Illinois,1228,89,Duquesne,1182,63,0,35,59,7,21,12,17,10,21,17,7,6,1,12,25,61,5,17,8,10,12,13,14,9,4,1,17
2024,138,Iowa St,1235,67,Washington St,1450,56,0,23,57,7,14,14,17,11,19,14,5,5,2,12,22,51,5,23,7,9,9,23,9,12,3,8,16
2024,138,NC State,1301,79,Oakland,1324,73,0,29,64,9,26,12,16,11,33,19,8,4,5,16,25,68,12,35,11,15,9,21,13,6,4,3,13
2024,138,North Carolina,1314,85,Michigan St,1277,69,0,28,60,10,26,19,23,5,24,12,5,5,6,14,26,59,6,16,11,15,6,25,6,11,3,1,20
2024,138,Tennessee,1397,62,Texas,1400,58,0,22,65,3,25,15,18,13,27,11,11,9,3,15,20,55,7,23,11,12,6,23,6,16,5,3,16
2024,139,Alabama,1104,72,Grand Canyon,1213,61,0,24,65,8,31,16,22,15,29,13,12,10,9,26,18,56,2,20,23,37,12,24,5,13,10,8,21
2024,139,Clemson,1155,72,Baylor,1124,64,0,23,47,6,17,20,24,3,26,16,11,4,4,21,21,54,6,24,16,26,8,22,7,10,8,2,16
2024,139,Connecticut,1163,75,Northwestern,1321,58,0,29,54,3,22,14,20,5,27,20,6,6,9,13,22,59,4,15,10,10,7,20,8,8,5,0,17
2024,139,Duke,1181,93,James Madison,1241,55,0,33,63,14,28,13,18,9,24,22,6,12,4,16,19,50,4,18,13,23,11,19,7,14,5,6,17
2024,139,Houston,1222,100,Texas A&M,1401,95,0,34,66,11,34,21,30,11,21,18,10,6,8,28,29,75,8,23,29,45,22,23,12,11,5,4,24
2024,139,Marquette,1266,81,Colorado,1160,77,0,34,55,9,21,4,8,2,21,18,12,10,4,10,31,66,10,30,5,7,10,17,21,12,8,3,11
2024,139,Purdue,1345,106,Utah St,1429,67,0,38,68,11,23,19,23,10,35,29,9,5,5,10,23,64,9,27,12,16,5,17,9,8,5,4,20
2024,139,San Diego St,1361,85,Yale,1463,57,0,29,55,13,27,14,17,6,31,16,12,8,3,15,20,54,7,19,10,14,5,17,13,12,8,0,14
2024,143,Alabama,1104,89,North Carolina,1314,87,0,32,67,11,26,14,20,14,23,13,10,4,7,18,30,78,12,32,15,17,17,21,17,7,8,3,18
2024,143,Clemson,1155,77,Arizona,1112,72,0,29,59,8,25,11,16,6,27,17,10,4,2,19,25,67,5,28,17,25,16,25,14,9,8,4,16
2024,143,Connecticut,1163,82,San Diego St,1361,52,0,30,65,10,26,12,16,20,27,17,9,10,1,14,21,58,5,22,5,10,10,17,9,12,8,4,16
2024,143,Illinois,1228,72,Iowa St,1235,69,0,24,57,9,29,15,29,12,25,16,11,8,2,18,23,58,6,13,17,21,5,27,9,9,11,3,23
2024,144,Duke,1181,54,Houston,1222,51,0,20,49,6,17,8,12,13,21,14,14,4,0,14,20,49,2,8,9,17,11,19,10,10,4,4,12
2024,144,NC State,1301,67,Marquette,1266,58,0,26,56,9,23,6,12,6,31,14,12,6,3,16,20,60,4,31,14,23,9,24,8,9,7,6,15
